id_reclamo,fecha,banco,area,texto
2344,2026-01-21,BancoAndes,pre_venta,El área comercial de BancoAndes no supo responder mis dudas sobre las condiciones del préstamo y esto ya me tiene bastante molesto...
2345,2026-01-22,BancoAndes,ventas,El area de cobranza de BancoAndes no quiere regularizar mi deuda a pesar de que ya pague sin que nadie del banco se haga responsable.
2346,2026-01-22,BancoAndes,post_venta,El servicio de soporte no resuelve mi duda sobre el  estado  de mi  solicitud ya aprobada  y no  encuentro cómo resolverlo  durante el fin de  semana.   
2347,2026-01-22,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me vendió un seguro sin explicarme bien las condiciones hace unos días. 😤
2348,2026-01-22,BancoAndes,fraude_seguridad,ALGUIEN USÓ MI CUENTA DE BANCOANDES PARA RETIROS QUE YO NO HICE HACE UNOS DÍAS.
2349,2026-01-22,BancoAndes,fraude_seguridad,Una persona no autorizada me contactó por phishing usando el nombre de BancoAndes y no encuentro cómo resolverlo hace unos días.
2350,2026-01-23,BancoAndes,cobranza,El departamento de cobranza de BancoAndes no reconoce el pago que ya realicé el mes pasado???
2351,2026-01-23,BancoAndes,cobranza,El  área de cobranza  de BancoAndes me  cobró dos veces la misma cuota lo cual  me parece una  falta de respeto  hacia el  cliente.
2352,2026-01-23,BancoAndes,post_venta,El equipo de seguimiento no me ayuda a entender los cobros de mi cuenta recién abierta y sigo esperando una respuesta.<br> 😤
2353,2026-01-23,BancoAndes,post_venta,El área de post venta no me explica cómo usar el producto que contraté hace poco hace unos días???
2354,2026-01-23,BancoAndes,fraude_seguridad,Alguien uso mis datos para solicitar un producto en BancoAndes a mi nombre ayer!!!
2355,2026-01-23,BancoAndes,fraude_seguridad,No sé quién cambió mi clave de BancoAndes sin que yo lo hiciera y no encuentro cómo resolverlo en las últimas semanas.
2356,2026-01-23,BancoAndes,fraude_seguridad,Un desconocido me contactó por phishing usando el nombre de BancoAndes y hasta ahora nadie me ha dado una solución.
2357,2026-01-24,Banco  Andes ,cobranza,EL DEPARTAMENTO DE COBRANZA DE BANCOANDES ME ESTÁ COBRANDO UNA MULTA QUE NO ESTÁ JUSTIFICADA Y SIGO ESPERANDO UNA RESPUESTA DURANTE EL FIN DE SEMANA??? Mi rut es 14.870.719-6.
2358,2026-01-24,Banco Andes,cobranza,El área de cobranza de BancoAndes no acepta renegociar mi deuda en condiciones razonables el mes pasado.
2359,2026-01-24,BancoAndes,cobranza,<P>EL EQUIPO DE COBRANZA DE BANCOANDES SIGUE ENVIÁNDOME CARTAS DE COBRO POR UNA DEUDA PAGADA HACE UNOS DÍAS.</P>
2360,2026-01-24,BancoAndes,post_venta,BancoAndes me deja sin respuesta después de haber aceptado el producto???
2361,2026-01-24,bancoandes,post_venta,Nadie en BancoAndes no me da soporte con mis dudas después de contratar el producto durante el fin de semana. Pueden contactarme al +56 9 8295 8474.
2362,2026-01-24,BancoAndes,post_venta,"	Desde que contrate  el  producto  en BancoAndes,  no logro que me respondan mis dudas ni que  arreglen el  error en el sistema.   "
2363,2026-01-25,BancoAndes,tecnologia,"La banca en línea de BancoAndes no reconoce mi clave aunque la ingreso correctamente esta semana.
--
Atte, cliente BancoAndes"
2364,2026-01-25,BancoAndes,tecnologia,BancoAndes de BancoAndes no reconoce el pago que ya realicé durante el fin de semana.
2365,2026-01-25,BancoAndes,post_venta,	El equipo de  seguimiento no me entrega  la  información que me prometieron al firmar sin que nadie del banco se haga responsable en las  últimas semanas.    👎
2366,2026-01-25,BancoAndes,post_venta,El equipo de seguimiento no resuelve mi duda sobre el estado de mi solicitud ya aprobada sin que nadie del banco se haga responsable. 👎 Mi rut es 11.229.257-8.
2367,2026-01-25,BancoAndes,pre_venta,"Un ejecutivo de BancoAndes no respondió mi solicitud de información sobre cuentas de ahorro esta semana.
Enviado desde mi celular Samsung"
2368,2026-01-26,BancoAndes,tecnologia,	El sistema  de BancoAndes se congela cada vez que intento  hacer una  transferencia lo cual me parece  una  falta de  respeto  hacia  el cliente.   
2369,2026-01-26,BancoAndes,tecnologia,La clave digital de BancoAndes no envía el código de verificación para iniciar sesión hace unos días.
2370,2026-01-26,BANCOANDES,tecnologia,	El portal de clientes de BancoAndes se  cierra sola cada  vez que intento  pagar  una cuenta  y esto ya me tiene bastante  molesto durante el  fin de semana.   
2371,2026-01-26,BANCOANDES,cobranza,El departamento de cobranza de BancoAndes sigue enviandome cartas de cobro por una deuda pagada esta semana.
2372,2026-01-26,BancoAndes,cobranza,"El área de cobranza de BancoAndes no actualiza mi historial después de pagar la deuda sin que nadie del banco se haga responsable durante el fin de semana...
--
Atte, cliente BancoAndes"
2373,2026-01-26,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me cobró un interés más alto del que se había acordado sin que nadie del banco se haga responsable.
2374,2026-01-26,BancoAndes,post_venta,El equipo de seguimiento no responde mis llamadas desde que contraté el seguro sin que nadie del banco se haga responsable durante el fin de semana.
2375,2026-01-26,BancoAndes,post_venta,El área de post venta no responde mis llamadas desde que contraté el seguro sin que nadie del banco se haga responsable en las últimas semanas.
2376,2026-01-26,BancoAndes,post_venta,El servicio de soporte no me ayuda a entender los cobros de mi cuenta recién abierta y esto ya me tiene bastante molesto.
2377,2026-01-26,BancoAndes,fraude_seguridad,Un desconocido logró acceder a mi banca en línea de BancoAndes sin mi consentimiento esta semana.
2378,2026-01-26,BancoAndes,pre_venta,"Alguien del equipo de informaciones de BancoAndes me dio una cotizacion que despues no coincidia con la real esta semana!!!
Enviado desde mi celular Samsung"
2379,2026-01-26,BancoAndes,pre_venta,Un ejecutivo de BancoAndes me dijo que me llamarían con más información y nunca lo hicieron y esto ya me tiene bastante molesto.
2380,2026-01-27,BancoAndes,tecnologia,"LA BANCA EN LÍNEA DE BANCOANDES NO ME PERMITE AUTENTICARME DESDE EL CELULAR Y ESTO YA ME TIENE BASTANTE MOLESTO.
--
Atte, cliente BancoAndes"
2381,2026-01-27,BancoAndes,cobranza,BancoAndes de BancoAndes me está cobrando una multa que no está justificada y hasta ahora nadie me ha dado una solución esta semana.
2382,2026-01-27,BANCOANDES,cobranza,"El área de cobranza de BancoAndes no reconoce el pago que ya realicé esta semana!!
Enviado desde mi celular Samsung"
2383,2026-01-27,BancoAndes,ventas,Un representante de ventas de BancoAndes me presionó para aceptar un producto en la misma llamada durante el fin de semana.
2384,2026-01-27,BancoAndes,ventas,Un representante de ventas de BancoAndes me llamó para renovarme un producto sin mi autorización y sigo esperando una respuesta en las últimas semanas.
2385,2026-01-28,BancoAndes,tecnologia,La  aplicación  de BancoAndes  marca error de sistema  constantemente y esto ya me tiene bastante molesto durante  el fin de semana.   
2386,2026-01-28,BancoAndes,tecnologia,	El  portal de clientes de BancoAndes no procesa correctamente mis pagos programados.    ⏳
2387,2026-01-28,BancoAndes,tecnologia,"El sistema de BancoAndes no  procesa  correctamente  mis pagos  programados el  mes pasado!!!
Enviado desde mi celular Samsung"
2388,2026-01-28,bancoandes,cobranza,Nadie en el área de cobranza de BancoAndes sigue enviándome cartas de cobro por una deuda pagada y no encuentro cómo resolverlo en las últimas semanas.
2389,2026-01-28,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no acepta renegociar mi deuda en condiciones razonables.
2390,2026-01-28,BancoAndes,cobranza,"Nadie en el área de cobranza de BancoAndes no corrige un error de facturación que ya reporté sin que nadie del banco se haga responsable.
Gracias, espero respuesta pronto. Mi rut es 25.620.876-0."
2391,2026-01-28,BancoAndes,cobranza,"BancoAndes de BancoAndes me cobra comisiones que no estaban en el contrato original ayer.
Gracias, espero respuesta pronto."
2392,2026-01-28,BancoAndes,cobranza,El área de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación en las últimas semanas.
2393,2026-01-28,BancoAndes,post_venta,El área de post venta me deja sin respuesta después de haber aceptado el producto.
2394,2026-01-28,BancoAndes,cobranza,BancoAndes no aclara mis dudas sobre las condiciones del credito ya contratado y no encuentro como resolverlo. Mi rut es 22.102.657-K.
2395,2026-01-28,Banco Andes,post_venta,El equipo de seguimiento dejó de responder después de que firmé el contrato el mes pasado.
2396,2026-01-28,bancoandes,comercial,El área comercial cambió las condiciones comerciales sin avisarme y esto ya me tiene bastante molesto.
2397,2026-01-29,BancoAndes,tecnologia,El portal de clientes de BancoAndes lleva días caída y no puedo ver mis movimientos sin que nadie del banco se haga responsable.
2398,2026-01-29,Banco Andes,tecnologia,El sitio web de BancoAndes no procesa correctamente mis pagos programados y sigo esperando una respuesta esta semana.
2399,2026-01-29,BancoAndes,post_venta,BancoAndes no responde mis consultas de seguimiento sobre el crédito que ya tengo ayer.
2400,2026-01-29,BancoAndes,ventas,Un ejecutivo de ventas de BancoAndes insistió en ofrecerme un crédito de consumo sin que yo lo pidiera. 😞
2401,2026-01-29,BancoAndes,fraude_seguridad,Alguien clonó mi tarjeta de BancoAndes y BancoAndes no reaccionó a tiempo y sigo esperando una respuesta durante el fin de semana.
2402,2026-01-30,BANCOANDES,tecnologia,El portal de  clientes de BancoAndes se congela cada  vez que intento hacer  una transferencia y esto ya me tiene bastante  molesto hace unos días.   
2403,2026-01-30,BancoAndes,post_venta,El servicio de soporte  no  me da soporte con  mis dudas después de  contratar el producto lo cual me  parece una falta de  respeto  hacia el  cliente el  mes  pasado.   
2404,2026-01-30,BancoAndes,pre_venta,Un asesor comercial de BancoAndes me contactó varias veces el mismo día ofreciéndome productos distintos y sigo esperando una respuesta.
2405,2026-01-30,BANCOANDES,fraude_seguridad,ALGUIEN OBTUVO MIS DATOS DE BANCOANDES SIN QUE YO ENTREGARA ESA INFORMACIÓN Y ESTO YA ME TIENE BASTANTE MOLESTO. Mi rut es 15.870.959-6.
2406,2026-01-30,BancoAndes,fraude_seguridad,Una persona no autorizada genero cargos fraudulentos en mi tarjeta de BancoAndes y esto ya me tiene bastante molesto esta semana.
2407,2026-01-30,BancoAndes,fraude_seguridad,Una persona no autorizada uso mi cuenta de BancoAndes para retiros que yo no hice lo cual me parece una falta de respeto hacia el cliente. Mi rut es 13.896.278-2.
2408,2026-01-30,BancoAndes,comercial,"El ejecutivo comercial no honra la promoción con la que me convencieron de cambiarme de banco lo cual me parece una falta de respeto hacia el cliente ayer. ⏳
--
Atte, cliente BancoAndes Pueden contactarme al +56 9 7808 3149."
2409,2026-01-30,BancoAndes,comercial,El equipo comercial no aplica la tasa preferencial que se me ofreció al contratar y hasta ahora nadie me ha dado una solución.
2410,2026-01-30,BancoAndes,comercial,El ejecutivo comercial me aplicó una comisión que no estaba en la oferta original... 👎 N° de reclamo anterior: RC-64022.
2411,2026-01-30,BancoAndes,pre_venta,El  área comercial de BancoAndes me  dio información  distinta  a la  que aparece en  la página  web esta  semana.    Mi rut es 18.901.917-0.
2412,2026-01-31,BancoAndes,tecnologia,El  sitio web de BancoAndes no procesa correctamente mis  pagos programados en las últimas  semanas.   
2413,2026-01-31,bancoandes,post_venta,El area de post venta no  aclara mis dudas sobre las condiciones  del credito  ya contratado.   
2414,2026-01-31,BancoAndes,post_venta,BancoAndes me deja sin respuesta después de haber aceptado el producto y sigo esperando una respuesta esta semana.
2415,2026-01-31,BancoAndes,post_venta,"El área de post venta no resuelve mi duda sobre el estado de mi solicitud ya aprobada y no encuentro cómo resolverlo el mes pasado.
--
Atte, cliente BancoAndes"
2416,2026-01-31,BancoAndes,ventas,Un  vendedor telefónico de BancoAndes me ofreció una  tarjeta  con beneficios que después no  eran reales durante el  fin de  semana.    Mi rut es 24.829.957-K.
2417,2026-01-31,BancoAndes,fraude_seguridad,No sé quién hizo  compras con mi tarjeta de BancoAndes que  yo nunca autoricé y esto ya  me  tiene bastante molesto.   
2418,2026-01-31,BancoAndes,comercial,Nadie en el área comercial no reconoce el descuento por cliente antiguo que me habían asegurado el mes pasado. Pueden contactarme al +56 9 8655 6943.
2419,2026-01-31,BancoAndes,comercial,Nadie en el área comercial no ha activado el beneficio que me ofrecieron al abrir la cuenta sin que nadie del banco se haga responsable!!
2420,2026-02-01,BancoAndes,cobranza,BancoAndes de BancoAndes no quiere regularizar mi deuda a pesar de que ya pagué lo cual me parece una falta de respeto hacia el cliente.
2421,2026-02-01,BancoAndes,post_venta,<p>El servicio de soporte me deja sin respuesta después de haber aceptado el producto y hasta ahora nadie me ha dado una solución hace unos días.</p>
2422,2026-02-01,BancoAndes,fraude_seguridad,<p>Una persona no autorizada logró acceder a mi banca en línea de BancoAndes sin mi consentimiento y esto ya me tiene bastante molesto.</p>
2423,2026-02-01,BANCOANDES,comercial,El equipo comercial desconoce el acuerdo comercial que hice con un ejecutivo anterior.
2424,2026-02-01,BancoAndes,tecnologia,"	La clave digital  de BancoAndes  dejó de funcionar de un  día para otro, temo  que  haya sido hackeada!!
Enviado desde mi celular Samsung"
2425,2026-02-02,BancoAndes,tecnologia,La  aplicación de BancoAndes  no envía  el código  de verificación  para iniciar sesión sin que  nadie del banco  se  haga  responsable.   
2426,2026-02-02,BancoAndes,tecnologia,La aplicacion de BancoAndes se congela cada vez que intento hacer una transferencia sin que nadie del banco se haga responsable. 😠
2427,2026-02-02,BancoAndes,tecnologia,El  sistema de BancoAndes  no  carga mis transacciones recientes lo cual me  parece  una falta  de respeto hacia el cliente.   
2428,2026-02-02,BancoAndes,post_venta,El área de post  venta no me ayuda a entender los cobros de  mi cuenta recién abierta y no encuentro cómo  resolverlo.
2429,2026-02-02,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me llamó insistentemente para ofrecerme una tarjeta que no pedí lo cual me parece una falta de respeto hacia el cliente.
2430,2026-02-02,BancoAndes,fraude_seguridad,Una persona no  autorizada intentó  estafarme  haciéndose pasar por un ejecutivo de BancoAndes lo cual me parece  una falta  de respeto hacia el  cliente  el mes  pasado.
2431,2026-02-02,BANCOANDES,comercial,El ejecutivo comercial no honra la promoción con la que me convencieron de cambiarme de banco.
2432,2026-02-02,BancoAndes,pre_venta,Un ejecutivo de BancoAndes no me aclaró cuáles eran los documentos necesarios para postular y hasta ahora nadie me ha dado una solución.
2433,2026-02-02,BancoAndes,pre_venta,"El area comercial de BancoAndes no me explico las diferencias entre los planes disponibles esta semana.
--
Atte, cliente BancoAndes"
2434,2026-02-03,BancoAndes,tecnologia,EL SISTEMA DE BANCOANDES NO PROCESA CORRECTAMENTE MIS PAGOS PROGRAMADOS LO CUAL ME PARECE UNA FALTA DE RESPETO HACIA EL CLIENTE ESTA SEMANA. 😞
2435,2026-02-03,BancoAndes,comercial,El área  de  cobranza de BancoAndes no responde  mi solicitud de repactación de deuda  sin que nadie del banco  se haga responsable  esta semana.   
2436,2026-02-03,BancoAndes,ventas,Alguien del equipo de ventas de BancoAndes me ofreció condiciones distintas a las que después aparecieron en el contrato y sigo esperando una respuesta...
2437,2026-02-03,Banco  Andes ,pre_venta,El&nbsp;area comercial de BancoAndes nunca me contacto despues de pedir informacion sobre un credito sin que nadie del banco se haga responsable ayer. 🙄
2438,2026-02-04,BancoAndes,tecnologia,La banca en línea de BancoAndes no carga mis transacciones recientes y hasta ahora nadie me ha dado una solución.
2439,2026-02-04,BancoAndes,cobranza,BancoAndes de BancoAndes insiste en cobrar un monto que ya fue aclarado antes y sigo esperando una respuesta el mes pasado.
2440,2026-02-04,BancoAndes,ventas,ALGUIEN DEL EQUIPO DE VENTAS DE BANCOANDES ME PRESIONO PARA ACEPTAR UN PRODUCTO EN LA MISMA LLAMADA Y HASTA AHORA NADIE ME HA DADO UNA SOLUCION.
2441,2026-02-04,Banco  Andes ,comercial,El equipo comercial cambio mi plan comercial sin mi consentimiento y sigo esperando una respuesta ayer.
2442,2026-02-05,BancoAndes,post_venta,Nadie en BancoAndes no da seguimiento a mi reclamo anterior sobre el mismo producto.
2443,2026-02-05,BancoAndes,ventas,"ALGUIEN DEL EQUIPO DE VENTAS DE BANCOANDES INSISTIÓ EN OFRECERME UN CRÉDITO DE CONSUMO SIN QUE YO LO PIDIERA ESTA SEMANA.
Gracias, espero respuesta pronto."
2444,2026-02-05,BancoAndes,fraude_seguridad,Un tercero cambió mi clave de BancoAndes sin que yo lo hiciera lo cual me parece una falta de respeto hacia el cliente?!
2445,2026-02-05,BancoAndes,pre_venta,El servicio de atención de BancoAndes no supo responder mis dudas sobre las condiciones del préstamo esta semana?!
2446,2026-02-05,BancoAndes,fraude_seguridad,"Vi un movimiento extraño en mi cuenta de BancoAndes, no sé si es un cobro mal hecho o alguien usó mis datos."
2447,2026-02-06,BancoAndes,tecnologia,El sitio web de BancoAndes lleva días caída y no puedo ver mis movimientos y esto ya me tiene bastante molesto.
2448,2026-02-06,BancoAndes,cobranza,El equipo de cobranza de BancoAndes insiste en cobrar un monto que ya fue aclarado antes y no encuentro cómo resolverlo el mes pasado. ⏳
2449,2026-02-06,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me cobra intereses que no corresponden a mi situación y esto ya me tiene bastante molesto.
2450,2026-02-06,BancoAndes,cobranza,El área de cobranza de BancoAndes no responde mi solicitud de repactación de deuda y hasta ahora nadie me ha dado una solución ayer.
2451,2026-02-06,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no corrige un error de facturación que ya reporté en las últimas semanas. Mi rut es 10.766.963-8.
2452,2026-02-06,BancoAndes,pre_venta,Alguien del equipo  de informaciones  de BancoAndes  tardó  semanas en responder mi consulta inicial ayer.
2453,2026-02-06,BancoAndes,pre_venta,El servicio de atencion de BancoAndes tardo semanas en responder mi consulta inicial el mes pasado.
2454,2026-02-06,Banco Andes,pre_venta,"EL SERVICIO DE ATENCION DE BANCOANDES ME DIO UNA COTIZACION QUE DESPUES NO COINCIDIA CON LA REAL EN LAS ULTIMAS SEMANAS.
Enviado desde mi celular Samsung"
2455,2026-02-07,Banco  Andes ,tecnologia,La clave digital de BancoAndes no permite descargar mis comprobantes de pago hace unos días.
2456,2026-02-07,bancoandes,cobranza,"El departamento de cobranza de BancoAndes me cobró dos veces la misma cuota ayer.
Enviado desde mi celular Samsung N° de reclamo anterior: RC-56245."
2457,2026-02-07,Banco Andes,post_venta,El equipo de seguimiento no resuelve mi duda sobre el estado de mi solicitud ya aprobada durante el fin de semana.
2458,2026-02-07,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me ofreció una tarjeta con beneficios que después no eran reales en las últimas semanas.
2459,2026-02-07,BancoAndes,fraude_seguridad,Alguien me contactó por phishing usando el nombre de BancoAndes y sigo esperando una respuesta en las últimas semanas.<br>
2460,2026-02-08,BancoAndes,cobranza,"El  equipo  de cobranza  de BancoAndes no actualiza mi historial  después  de pagar la deuda  ayer.   
Gracias, espero respuesta pronto."
2461,2026-02-08,BancoAndes,post_venta,EL&NBSP;EQUIPO DE SEGUIMIENTO  NO RESPONDE MIS LLAMADAS DESDE QUE CONTRATÉ EL SEGURO. N° de reclamo anterior: RC-95086.
2462,2026-02-08,BancoAndes,ventas,	Un representante de ventas de BancoAndes me  vendió un seguro sin explicarme bien  las condiciones. Pueden contactarme al +56 9 9034 3292.
2463,2026-02-08,BancoAndes,ventas,	Alguien del equipo  de ventas de BancoAndes  me contactó para venderme un  seguro que no solicité  sin que nadie del banco se haga responsable hace unos  días.   ...
2464,2026-02-08,BancoAndes,ventas,<p>Un ejecutivo de ventas  de BancoAndes me llamo de un numero  desconocido para ofrecerme un prestamo  y hasta  ahora nadie  me ha  dado una solucion.   </p> 👎
2465,2026-02-08,BancoAndes,ventas,ALGUIEN DEL EQUIPO DE VENTAS DE BANCOANDES ME CONTACTO PARA VENDERME UN SEGURO QUE NO SOLICITE ESTA SEMANA!!! ⏳
2466,2026-02-08,BancoAndes,fraude_seguridad,	No&nbsp;sé  quién intentó estafarme haciéndose pasar por un ejecutivo de BancoAndes. N° de reclamo anterior: RC-78091.
2467,2026-02-08,BancoAndes,pre_venta,	El servicio de atención de BancoAndes me dijo que me  llamarían con más información  y nunca lo hicieron  hace  unos días.   
2468,2026-02-08,BancoAndes,pre_venta,Alguien del equipo de informaciones de BancoAndes me dio una cotización que después no coincidía con la real y no encuentro cómo resolverlo...
2469,2026-02-08,BANCOANDES,pre_venta,Alguien del equipo de informaciones de BancoAndes me remitió a distintas áreas sin darme una respuesta clara.
2470,2026-02-09,BancoAndes,tecnologia,La banca en linea de BancoAndes no me deja actualizar mis datos de contacto y esto ya me tiene bastante molesto ayer.
2471,2026-02-09,BancoAndes,cobranza,Nadie en el área de cobranza de BancoAndes me cobró un interés más alto del que se había acordado esta semana.<br>
2472,2026-02-09,BancoAndes,post_venta,Nadie&nbsp;en BancoAndes no da seguimiento a mi reclamo anterior sobre el mismo producto durante el fin de semana. ⏳
2473,2026-02-09,BancoAndes,comercial,El área comercial no quiere renegociar las condiciones de mi crédito y sigo esperando una respuesta.
2474,2026-02-09,BancoAndes,pre_venta,El área comercial de BancoAndes ignoró mi consulta sobre  los requisitos  de un  crédito hipotecario  y  hasta ahora  nadie  me ha dado  una solución.
2475,2026-02-09,BancoAndes,pre_venta,El área comercial de BancoAndes  me  pidió  los mismos documentos varias veces  sin  avanzar  sin que nadie del  banco se haga responsable. 👎
2476,2026-02-09,BancoAndes,pre_venta,Pedí información sobre una tarjeta de BancoAndes y terminaron intentando venderme un seguro que no pedí!!
2477,2026-02-10,BancoAndes,tecnologia,El sitio web de BancoAndes no me permite autenticarme desde el celular y no encuentro cómo resolverlo.
2478,2026-02-10,BancoAndes,comercial,La aplicación de BancoAndes no reconoce mi clave aunque la ingreso correctamente hace unos días.
2479,2026-02-10,BancoAndes,cobranza,El equipo de cobranza de BancoAndes no reconoce el pago que ya realicé ayer.
2480,2026-02-10,BancoAndes,cobranza,El equipo de cobranza de BancoAndes sigue enviándome cartas de cobro por una deuda pagada lo cual me parece una falta de respeto hacia el cliente en las últimas semanas. 😠
2481,2026-02-10,Banco Andes,ventas,Un vendedor telefónico de BancoAndes siguió llamando después de que le dije que no me interesaba y esto ya me tiene bastante molesto durante el fin de semana!! N° de reclamo anterior: RC-83024.
2482,2026-02-10,BancoAndes,fraude_seguridad,Un tercero hizo compras con mi tarjeta de BancoAndes que yo nunca autoricé en las últimas semanas.
2483,2026-02-11,BancoAndes,tecnologia,La clave digital de BancoAndes no permite descargar mis comprobantes de pago y hasta ahora nadie me ha dado una solución. N° de reclamo anterior: RC-42525.
2484,2026-02-11,BancoAndes,tecnologia,LA APLICACIÓN DE BANCOANDES SE DEMORA MUCHÍSIMO EN CARGAR CUALQUIER OPERACIÓN SIN QUE NADIE DEL BANCO SE HAGA RESPONSABLE EN LAS ÚLTIMAS SEMANAS.
2485,2026-02-11,BancoAndes,tecnologia,El sistema de BancoAndes lleva días caída y no puedo ver mis movimientos y sigo esperando una respuesta.
2486,2026-02-11,BancoAndes,cobranza,El área de cobranza de BancoAndes me cobró dos veces la misma cuota y no encuentro cómo resolverlo el mes pasado.
2487,2026-02-11,BancoAndes,post_venta,El servicio de soporte me deja sin respuesta después de haber aceptado el producto el mes pasado.
2488,2026-02-11,BancoAndes,fraude_seguridad,Alguien realizo una transferencia desde mi cuenta de BancoAndes que no reconozco lo cual me parece una falta de respeto hacia el cliente ayer.
2489,2026-02-11,BancoAndes,comercial,El área comercial no respeta el descuento comercial que me habían prometido al inicio y no encuentro cómo resolverlo.
2490,2026-02-11,BancoAndes,comercial,El equipo comercial no respeta el plan comercial que acordamos por escrito y sigo esperando una respuesta esta semana!!
2491,2026-02-11,BancoAndes,pre_venta,"Un asesor de  BancoAndes ignoró mi consulta  sobre los requisitos de un  crédito hipotecario  lo cual me parece una falta  de respeto hacia el cliente ayer.   ?!<br>
Enviado desde mi iPhone"
2492,2026-02-12,BancoAndes,tecnologia,LA BANCA EN LÍNEA DE BANCOANDES NO ENVÍA EL CÓDIGO DE VERIFICACIÓN PARA INICIAR SESIÓN.<BR> 😠
2493,2026-02-12,BancoAndes,tecnologia,La aplicación de BancoAndes no genera mi cartola mensual y sigo esperando una respuesta esta semana.
2494,2026-02-12,Banco  Andes ,tecnologia,	La banca en línea  de BancoAndes se cierra sola cada vez que  intento pagar una  cuenta sin que  nadie  del banco se haga responsable ayer.
2495,2026-02-12,BancoAndes,tecnologia,La  banca  en línea  de BancoAndes  muestra información desactualizada de  mi cuenta  el  mes pasado.   
2496,2026-02-12,BancoAndes,comercial,"NADIE EN EL ÁREA COMERCIAL APLICÓ CONDICIONES DISTINTAS A LAS QUE FIGURABAN EN LA PROPUESTA COMERCIAL Y ESTO YA ME TIENE BASTANTE MOLESTO.
--
Atte, cliente BancoAndes"
2497,2026-02-13,BancoAndes,tecnologia,EL SISTEMA DE BANCOANDES NO GENERA MI CARTOLA MENSUAL ESTA SEMANA.
2498,2026-02-13,BancoAndes,cobranza,	El área  de  cobranza de  BancoAndes me cobra intereses  que  no corresponden a  mi  situación hace unos días.   
2499,2026-02-13,BancoAndes,cobranza,El área de cobranza de BancoAndes me amenaza con acciones legales por un monto incorrecto y sigo esperando una respuesta.
2500,2026-02-13,BancoAndes,post_venta,El  servicio  de soporte no  me entrega la  información que me prometieron al firmar  y esto  ya me tiene bastante molesto.   
2501,2026-02-13,BancoAndes,post_venta,NADIE EN BANCOANDES NO RESPONDE MIS LLAMADAS DESDE QUE CONTRATE EL SEGURO SIN QUE NADIE DEL BANCO SE HAGA RESPONSABLE ESTA SEMANA.
2502,2026-02-14,BancoAndes,cobranza,<P>EL EQUIPO DE COBRANZA DE BANCOANDES INSISTE EN COBRAR UN MONTO QUE YA FUE ACLARADO ANTES DURANTE EL FIN DE SEMANA.</P>
2503,2026-02-14,BancoAndes,cobranza,EL EQUIPO DE COBRANZA DE BANCOANDES NO QUIERE REGULARIZAR MI DEUDA A PESAR DE QUE YA PAGUÉ Y HASTA AHORA NADIE ME HA DADO UNA SOLUCIÓN DURANTE EL FIN DE SEMANA!!
2504,2026-02-14,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me contactó fuera de horario para ofrecerme una tarjeta nueva lo cual me parece una falta de respeto hacia el cliente durante el fin de semana.
2505,2026-02-14,BancoAndes,comercial,El ejecutivo comercial no cumple las condiciones pactadas para la renovación de mi producto sin que nadie del banco se haga responsable ayer.
2506,2026-02-14,BancoAndes,pre_venta,Un ejecutivo de BancoAndes me remitió a distintas áreas sin darme una respuesta clara lo cual me parece  una falta  de  respeto hacia  el cliente  el  mes pasado.
2507,2026-02-15,BancoAndes,tecnologia,EL SITIO WEB DE BANCOANDES NO RECONOCE MI CLAVE AUNQUE LA INGRESO CORRECTAMENTE DURANTE EL FIN DE SEMANA.<BR>
2508,2026-02-15,BancoAndes,cobranza,El área de  cobranza de BancoAndes  no acepta renegociar mi deuda en condiciones  razonables  y  no encuentro cómo resolverlo.
2509,2026-02-15,BancoAndes,post_venta,Nadie en BancoAndes no me ayuda a entender los cobros de mi cuenta recién abierta y esto ya me tiene bastante molesto.<br> N° de reclamo anterior: RC-69383.
2510,2026-02-15,BancoAndes,post_venta,El servicio de soporte ignora mis mensajes desde que activé la cuenta nueva sin que nadie del banco se haga responsable durante el fin de semana.
2511,2026-02-15,BancoAndes,ventas,Un vendedor telefónico de BancoAndes me llamó insistentemente para ofrecerme una tarjeta que no pedí y no encuentro cómo resolverlo. N° de reclamo anterior: RC-78185.
2512,2026-02-15,bancoandes,fraude_seguridad,Un desconocido logro acceder a mi banca en linea de BancoAndes sin mi consentimiento y no encuentro como resolverlo.
2513,2026-02-15,Banco Andes,comercial,El área comercial cambió las condiciones comerciales sin avisarme lo cual me parece una falta de respeto hacia el cliente en las últimas semanas.
2514,2026-02-15,Banco Andes,pre_venta,Un ejecutivo de BancoAndes no respondió mi solicitud de información sobre cuentas de ahorro y sigo esperando una respuesta hace unos días.
2515,2026-02-16,BancoAndes,cobranza,El equipo de cobranza de BancoAndes me amenaza con acciones legales por un monto incorrecto y hasta ahora nadie me ha dado una solución ayer. 😞
